Tabular Comparison:
Repo Key                                                         Source repoType Target repoType Source filesCount Target filesCount Used Space (Source)  Used Space (Target)  SpaceInBytes Difference   Remaining Transfer %
========================================================================================================================================================================================================
psfr-generic-snapshots                                           LOCAL           LOCAL           4               4               480.71 MB            480.71 MB            0                         0.00                
psfr-perso-products-generic-public                               LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
psfr-perso-products-generic-snapshots                            LOCAL           LOCAL           72              72              75.33 MB             75.33 MB             0                         0.00                
psfr-platforms-input-generic-public                              LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
psfr-thirdparty-products-generic-public                          LOCAL           LOCAL           161             161             7.59 GB              7.59 GB              0                         0.00                
psfr-thirdparty-products-generic-releases                        LOCAL           LOCAL           2124            2124            30.93 GB             30.93 GB             0                         0.00                
psfr-thirdparty-products-generic-snapshots                       LOCAL           LOCAL           88              88              1.59 GB              1.59 GB              0                         0.00                
pstr-akbank-generic-public                                       LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
pstr-akbank-generic-releases                                     LOCAL           LOCAL           44              44              2.95 GB              2.95 GB              0                         0.00                
pstr-akbank-generic-snapshots                                    LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
pstr-akbank-nuget-public                                         LOCAL           LOCAL           2               2               66.59 MB             66.59 MB             0                         0.00                
pstr-akbank-nuget-releases                                       LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
pstr-akbank-nuget-snapshots                                      LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
scope-docker-public                                              LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
scope-docker-releases                                            LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
scope-docker-snapshots                                           LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
scope-maven-public                                               LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
scope-rpm-public                                                 LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
scope-rpm-releases                                               LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
scope-rpm-snapshots                                              LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
scopecon-docker-public                                           LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
scopecon-docker-releases                                         LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
scopecon-docker-snapshots                                        LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
scopecon-maven-public                                            LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-gropu-conda-public                                    LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-gropu-conda-releases                                  LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-gropu-conda-snapshots                                 LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-gropu-rpm-public                                      LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-gropu-rpm-releases                                    LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-gropu-rpm-snapshots                                   LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-group-conda-public                                    LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-group-conda-releases                                  LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-group-conda-snapshots                                 LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-group-rpm-public                                      LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-group-rpm-releases                                    LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-conda-group-rpm-snapshots                                   LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-docker-public                                               LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-docker-releases                                             LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-docker-snapshots                                            LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-maven-public                                                LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-rpm-public                                                  LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-rpm-releases                                                LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
siac-rpm-snapshots                                               LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
suitecommons-docker-public                                       LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
suitecommons-docker-releases                                     LOCAL           LOCAL           37              37              3.33 GB              3.33 GB              0                         0.00                
suitecommons-docker-snapshots                                    LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
tellerx-docker-public                                            LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
tellerx-docker-releases                                          LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
tellerx-docker-snapshots                                         LOCAL           LOCAL           93              93              2.49 GB              2.49 GB              0                         0.00                
xcash-docker-public                                              LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
xcash-docker-releases                                            LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
xcash-docker-snapshots                                           LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
xcash-maven-public                                               LOCAL           LOCAL           0               0               0 bytes              0 bytes              0                         0.00                
axcards-helm-public                                              LOCAL           LOCAL           0               1               0 bytes              57 bytes             -57                       0.00                
axcards-docker-public                                            LOCAL           LOCAL           19              20              143.73 MB            143.73 MB            -73                       -0.00               
axcards-helm-releases                                            LOCAL           LOCAL           10              10              41.02 KB             41.11 KB             -90                       -0.21               
ndce-docker-snapshots-restored                                   LOCAL           LOCAL           15              16              14.03 MB             14.03 MB             -146                      -0.00               
psfr-npm-public                                                  LOCAL           LOCAL           17              17              1.09 MB              1.09 MB              -150                      -0.01               
cxm-npm-snapshots                                                LOCAL           LOCAL           5               5               44.71 KB             44.87 KB             -166                      -0.36               
psfr-perso-products-generic-releases                             LOCAL           LOCAL           320             321             986.66 MB            986.66 MB            -181                      -0.00               
fsg-ndce-npm-snapshots                                           LOCAL           LOCAL           8               8               40.31 KB             40.50 KB             -194                      -0.47               
fsg-cxm-npm-snapshots                                            LOCAL           LOCAL           353             349             13.39 MB             13.39 MB             -209                      -0.00               
fin-authentic-ps-distribution-helm-public                        LOCAL           LOCAL           30              30              2.42 MB              2.42 MB              -290                      -0.01               
fsg-cxm-npm-public                                               LOCAL           LOCAL           35              35              3.44 MB              3.44 MB              -320                      -0.01               
cxm-npm-releases                                                 LOCAL           LOCAL           10              10              118.20 KB            118.53 KB            -332                      -0.27               
psfr-maven-public                                                LOCAL           LOCAL           69              69              2.85 GB              2.85 GB              -339                      -0.00               
fsg-connectionsbuilder-npm-public                                LOCAL           LOCAL           12              12              136.83 KB            137.18 KB            -358                      -0.26               
fsg-cxm-npm-releases                                             LOCAL           LOCAL           43              43              2.56 MB              2.56 MB              -380                      -0.01               
casi-maven-snapshots                                             LOCAL           LOCAL           4               4               86.38 KB             86.86 KB             -489                      -0.55               
casi-maven-releases                                              LOCAL           LOCAL           143             143             670.05 MB            670.05 MB            -530                      -0.00               
xcash-maven-releases                                             LOCAL           LOCAL           736             736             2.99 GB              2.99 GB              -548                      -0.00               
ndce-maven-snapshots-restored                                    LOCAL           LOCAL           2               4               8.80 MB              8.80 MB              -741                      -0.01               
ndce-docker-releases                                             LOCAL           LOCAL           294             295             6.62 GB              6.62 GB              -804                      -0.00               
psfr-npm-snapshots                                               LOCAL           LOCAL           56              56              235.87 KB            236.87 KB            -1022                     -0.42               
aero-maven-releases                                              LOCAL           LOCAL           813             816             10.95 GB             10.95 GB             -1154                     -0.00               
fsg-connections-distribution-maven-public                        LOCAL           LOCAL           433             433             121.23 MB            121.23 MB            -1208                     -0.00               
gwfiscal-maven-releases                                          LOCAL           LOCAL           406             406             1.01 GB              1.01 GB              -2286                     -0.00               
psfr-npm-releases                                                LOCAL           LOCAL           91              91              714.78 KB            717.32 KB            -2600                     -0.36               
aero-conan-releases                                              LOCAL           LOCAL           27072           27072           54.05 GB             54.05 GB             -2704                     -0.00               
axcards-maven-releases                                           LOCAL           LOCAL           219             219             18.23 GB             18.23 GB             -2796                     -0.00               
fsg-connections-maven-public                                     LOCAL           LOCAL           2556            2556            3.94 GB              3.94 GB              -3197                     -0.00               
fsg-atmauth-maven-snapshots                                      LOCAL           LOCAL           29              29              172.26 MB            172.26 MB            -3441                     -0.00               
fsg-connectionsbuilder-npm-snapshots                             LOCAL           LOCAL           24              25              1.83 MB              1.83 MB              -4334                     -0.23               
fsg-connectionsbuilder-npm-releases                              LOCAL           LOCAL           41              40              189.50 MB            189.51 MB            -4398                     -0.00               
scope-maven-releases                                             LOCAL           LOCAL           2709            2709            6.13 GB              6.13 GB              -4541                     -0.00               
scopecon-maven-snapshots                                         LOCAL           LOCAL           55              55              333.68 MB            333.69 MB            -7634                     -0.00               
fsg-npm-snapshots                                                LOCAL           LOCAL           634             634             216.01 MB            216.02 MB            -11949                    -0.01               
scope-maven-snapshots                                            LOCAL           LOCAL           426             426             791.12 MB            791.16 MB            -33390                    -0.00               
fsg-ib-maven-releases                                            LOCAL           LOCAL           33827           33827           48.83 GB             48.83 GB             -88008                    -0.00               
fsg-connections-npm-snapshots                                    LOCAL           LOCAL           22565           22565           8.30 GB              8.30 GB              -325088                   -0.00               
fsg-connections-npm-public                                       LOCAL           LOCAL           10824           10828           4.67 GB              4.67 GB              -342937                   -0.01               
fsg-connections-npm-releases                                     LOCAL           LOCAL           14180           14180           11.75 GB             11.75 GB             -356495                   -0.00               
fsg-npm-releases                                                 LOCAL           LOCAL           323             566             252.05 MB            252.40 MB            -371776                   -0.14               
xcash-maven-snapshots                                            LOCAL           LOCAL           129             135             466.59 MB            467.46 MB            -911554                   -0.19               
siac-maven-snapshots                                             LOCAL           LOCAL           17              18              31.14 MB             54.33 MB             -24310305                 -74.45              
psfr-maven-snapshots                                             LOCAL           LOCAL           19100           19220           60.82 GB             60.89 GB             -75455367                 -0.12               
cxmsaas-docker-public                                            LOCAL           LOCAL           21624           21619           560.14 GB            561.07 GB            -1004972839               -0.17               
axcards-maven-snapshots                                          LOCAL           LOCAL           5703            5817            41.37 GB             43.14 GB             -1905980082               -4.29               
ndce-maven-snapshots                                             LOCAL           LOCAL           2221            3062            9.90 GB              14.10 GB             -4510548655               -42.44              
psfr-platforms-input-generic-releases                            LOCAL           LOCAL           960             976             336.93 GB            342.89 GB            -6401161830               -1.77               

Repos with 'usedSpaceInBytes' Difference > 0 (26 repos):
af-maven-releases;alaric-fractals-procurement;alaric-fractals-releases;atmclient-maven-releases;axcards-docker-snapshots;axcards-helm-snapshots;cached-third-party-maven-jboss-3rd-party-proxy;cxm-maven-releases;cxmsaas-docker-releases;finplat-feature-gitlfs-releases;fsg-connections-docker-public;fsg-connections-docker-releases;fsg-connections-docker-snapshots;fsg-connections-maven-releases;fsg-connections-maven-snapshots;fsg-ib-maven-snapshots;gct-internal-generic-public;ncr-ps-banking-org-gitlfs;ndce-maven-releases;ndce-procurement;ndce-releases;pipelinedeploy-nuget-snapshots;psfr-maven-releases;psfr-platforms-input-generic-snapshots;scopecon-maven-releases;siac-maven-releases


(25) Repos with Both 'usedSpaceInBytes' and 'filesCount Differences' > 0 :
nohup sh -c 'export JFROG_CLI_LOG_LEVEL=DEBUG;JFROG_CLI_ERROR_HANDLING=panic;jf rt transfer-files ncr ncratleostest --include-repos "af-maven-releases;alaric-fractals-procurement;alaric-fractals-releases;atmclient-maven-releases;axcards-docker-snapshots;axcards-helm-snapshots;cached-third-party-maven-jboss-3rd-party-proxy;cxm-maven-releases;cxmsaas-docker-releases;finplat-feature-gitlfs-releases;fsg-connections-docker-public;fsg-connections-docker-releases;fsg-connections-docker-snapshots;fsg-connections-maven-releases;fsg-connections-maven-snapshots;fsg-ib-maven-snapshots;gct-internal-generic-public;ncr-ps-banking-org-gitlfs;ndce-maven-releases;ndce-procurement;ndce-releases;pipelinedeploy-nuget-snapshots;psfr-maven-releases;psfr-platforms-input-generic-snapshots;scopecon-maven-releases"' &


(1) Repos with same 'filesCount' but 'usedSpaceInBytes' > 0 :
nohup sh -c 'export JFROG_CLI_LOG_LEVEL=DEBUG;JFROG_CLI_ERROR_HANDLING=panic;jf rt transfer-files ncr ncratleostest --include-repos "siac-maven-releases"' &


Not enough repos to give to customer. Migrate all 25 repos with Both 'usedSpaceInBytes' and 'filesCount Differences' > 0:


9 repos : 
nohup sh -c 'export JFROG_CLI_LOG_LEVEL=DEBUG;JFROG_CLI_ERROR_HANDLING=panic;jf rt transfer-files ncr ncratleostest --include-repos "af-maven-releases;alaric-fractals-procurement;alaric-fractals-releases;atmclient-maven-releases;axcards-docker-snapshots;axcards-helm-snapshots;cached-third-party-maven-jboss-3rd-party-proxy;cxm-maven-releases;cxmsaas-docker-releases"' &

8 repos : 
nohup sh -c 'export JFROG_CLI_LOG_LEVEL=DEBUG;JFROG_CLI_ERROR_HANDLING=panic;jf rt transfer-files ncr ncratleostest --include-repos "finplat-feature-gitlfs-releases;fsg-connections-docker-public;fsg-connections-docker-releases;fsg-connections-docker-snapshots;fsg-connections-maven-releases;fsg-connections-maven-snapshots;fsg-ib-maven-snapshots;gct-internal-generic-public"' &

8 repos : 
nohup sh -c 'export JFROG_CLI_LOG_LEVEL=DEBUG;JFROG_CLI_ERROR_HANDLING=panic;jf rt transfer-files ncr ncratleostest --include-repos "ncr-ps-banking-org-gitlfs;ndce-maven-releases;ndce-procurement;ndce-releases;pipelinedeploy-nuget-snapshots;psfr-maven-releases;psfr-platforms-input-generic-snapshots;scopecon-maven-releases"' &
